# Thet  eta  binding
255.22 160.61 0.70
255.55 160.61 0.71
255.87 160.61 0.71
256.19 160.61 0.72
256.52 160.61 0.72
256.84 160.61 0.73
257.16 160.61 0.73
257.48 160.61 0.74
257.81 160.61 0.75
258.13 160.61 0.75
258.45 160.61 0.76
258.78 160.61 0.76
259.10 160.61 0.77
259.42 160.61 0.77
259.75 160.61 0.78
260.07 160.61 0.78
260.39 160.61 0.79
260.72 160.61 0.79
261.04 160.61 0.80
261.36 160.61 0.81
261.69 160.61 0.81
262.01 160.61 0.82
262.33 160.61 0.82
262.66 160.61 0.83
262.98 160.61 0.83
263.30 160.61 0.84
263.63 160.61 0.84
263.95 160.61 0.85
264.27 160.61 0.86
264.60 160.61 0.86
264.92 160.61 0.87
265.24 160.61 0.87
265.57 160.61 0.88
265.89 160.61 0.88
266.21 160.61 0.89
266.54 160.61 0.90
266.86 160.61 0.90
267.18 160.61 0.91
267.51 160.61 0.91
267.83 160.61 0.92
268.15 160.61 0.92
268.47 160.61 0.93
268.80 160.61 0.94
269.12 160.61 0.94
269.44 160.61 0.95
269.77 160.61 0.95
270.09 160.61 0.96
270.41 160.61 0.96
270.74 160.61 0.97
271.06 160.61 0.97
271.38 160.61 0.98
271.71 160.61 0.98
272.03 160.61 0.99
272.35 160.61 0.99
272.68 160.61 1.00
273.00 160.61 1.00
241.00 162.22 0.39
241.32 162.22 0.40
241.65 162.22 0.41
241.97 162.22 0.42
242.29 162.22 0.43
242.62 162.22 0.44
242.94 162.22 0.45
243.26 162.22 0.46
243.59 162.22 0.47
243.91 162.22 0.48
244.23 162.22 0.48
244.56 162.22 0.49
244.88 162.22 0.50
245.20 162.22 0.50
245.53 162.22 0.51
245.85 162.22 0.52
246.17 162.22 0.53
246.49 162.22 0.53
246.82 162.22 0.54
247.14 162.22 0.55
247.46 162.22 0.55
247.79 162.22 0.56
248.11 162.22 0.57
248.43 162.22 0.58
248.76 162.22 0.58
249.08 162.22 0.59
249.40 162.22 0.60
249.73 162.22 0.60
250.05 162.22 0.61
250.37 162.22 0.61
250.70 162.22 0.62
251.02 162.22 0.63
251.34 162.22 0.63
251.67 162.22 0.64
251.99 162.22 0.64
252.31 162.22 0.65
252.64 162.22 0.66
252.96 162.22 0.66
253.28 162.22 0.67
253.61 162.22 0.67
253.93 162.22 0.68
254.25 162.22 0.68
254.58 162.22 0.69
254.90 162.22 0.70
255.22 162.22 0.70
255.55 162.22 0.71
255.87 162.22 0.71
256.19 162.22 0.72
256.52 162.22 0.73
256.84 162.22 0.73
257.16 162.22 0.74
257.48 162.22 0.74
257.81 162.22 0.75
258.13 162.22 0.75
258.45 162.22 0.76
258.78 162.22 0.76
259.10 162.22 0.77
259.42 162.22 0.78
259.75 162.22 0.78
260.07 162.22 0.79
260.39 162.22 0.79
260.72 162.22 0.80
261.04 162.22 0.80
261.36 162.22 0.81
261.69 162.22 0.81
262.01 162.22 0.82
262.33 162.22 0.83
262.66 162.22 0.83
262.98 162.22 0.84
263.30 162.22 0.84
263.63 162.22 0.85
263.95 162.22 0.85
264.27 162.22 0.86
264.60 162.22 0.86
264.92 162.22 0.87
265.24 162.22 0.88
265.57 162.22 0.88
265.89 162.22 0.89
266.21 162.22 0.89
266.54 162.22 0.90
266.86 162.22 0.90
267.18 162.22 0.91
267.51 162.22 0.92
267.83 162.22 0.92
268.15 162.22 0.93
268.47 162.22 0.93
268.80 162.22 0.94
269.12 162.22 0.94
269.44 162.22 0.95
269.77 162.22 0.95
270.09 162.22 0.96
270.41 162.22 0.96
270.74 162.22 0.97
271.06 162.22 0.97
271.38 162.22 0.98
271.71 162.22 0.98
272.03 162.22 0.99
272.35 162.22 0.99
272.68 162.22 1.00
273.00 162.22 1.00
241.00 163.84 0.39
241.32 163.84 0.40
241.65 163.84 0.41
241.97 163.84 0.42
242.29 163.84 0.43
242.62 163.84 0.44
242.94 163.84 0.45
243.26 163.84 0.46
243.59 163.84 0.47
243.91 163.84 0.48
244.23 163.84 0.49
244.56 163.84 0.49
244.88 163.84 0.50
245.20 163.84 0.51
245.53 163.84 0.51
245.85 163.84 0.52
246.17 163.84 0.53
246.49 163.84 0.54
246.82 163.84 0.54
247.14 163.84 0.55
247.46 163.84 0.56
247.79 163.84 0.56
248.11 163.84 0.57
248.43 163.84 0.58
248.76 163.84 0.59
249.08 163.84 0.59
249.40 163.84 0.60
249.73 163.84 0.61
250.05 163.84 0.61
250.37 163.84 0.62
250.70 163.84 0.62
251.02 163.84 0.63
251.34 163.84 0.64
251.67 163.84 0.64
251.99 163.84 0.65
252.31 163.84 0.65
252.64 163.84 0.66
252.96 163.84 0.66
253.28 163.84 0.67
253.61 163.84 0.68
253.93 163.84 0.68
254.25 163.84 0.69
254.58 163.84 0.69
254.90 163.84 0.70
255.22 163.84 0.71
255.55 163.84 0.71
255.87 163.84 0.72
256.19 163.84 0.72
256.52 163.84 0.73
256.84 163.84 0.73
257.16 163.84 0.74
257.48 163.84 0.75
257.81 163.84 0.75
258.13 163.84 0.76
258.45 163.84 0.76
258.78 163.84 0.77
259.10 163.84 0.77
259.42 163.84 0.78
259.75 163.84 0.78
260.07 163.84 0.79
260.39 163.84 0.80
260.72 163.84 0.80
261.04 163.84 0.81
261.36 163.84 0.81
261.69 163.84 0.82
262.01 163.84 0.82
262.33 163.84 0.83
262.66 163.84 0.83
262.98 163.84 0.84
263.30 163.84 0.84
263.63 163.84 0.85
263.95 163.84 0.86
264.27 163.84 0.86
264.60 163.84 0.87
264.92 163.84 0.87
265.24 163.84 0.88
265.57 163.84 0.88
265.89 163.84 0.89
266.21 163.84 0.89
266.54 163.84 0.90
266.86 163.84 0.91
267.18 163.84 0.91
267.51 163.84 0.92
267.83 163.84 0.92
268.15 163.84 0.93
268.47 163.84 0.93
268.80 163.84 0.94
269.12 163.84 0.95
269.44 163.84 0.95
269.77 163.84 0.96
270.09 163.84 0.96
270.41 163.84 0.97
270.74 163.84 0.97
271.06 163.84 0.98
271.38 163.84 0.98
271.71 163.84 0.99
272.03 163.84 0.99
272.35 163.84 1.00
272.68 163.84 1.00
273.00 163.84 1.00
241.00 165.45 0.40
241.32 165.45 0.41
241.65 165.45 0.42
241.97 165.45 0.43
242.29 165.45 0.44
242.62 165.45 0.45
242.94 165.45 0.46
243.26 165.45 0.46
243.59 165.45 0.47
243.91 165.45 0.48
244.23 165.45 0.49
244.56 165.45 0.50
244.88 165.45 0.50
245.20 165.45 0.51
245.53 165.45 0.52
245.85 165.45 0.52
246.17 165.45 0.53
246.49 165.45 0.54
246.82 165.45 0.55
247.14 165.45 0.55
247.46 165.45 0.56
247.79 165.45 0.57
248.11 165.45 0.57
248.43 165.45 0.58
248.76 165.45 0.59
249.08 165.45 0.60
249.40 165.45 0.60
249.73 165.45 0.61
250.05 165.45 0.61
250.37 165.45 0.62
250.70 165.45 0.63
251.02 165.45 0.63
251.34 165.45 0.64
251.67 165.45 0.64
251.99 165.45 0.65
252.31 165.45 0.66
252.64 165.45 0.66
252.96 165.45 0.67
253.28 165.45 0.67
253.61 165.45 0.68
253.93 165.45 0.68
254.25 165.45 0.69
254.58 165.45 0.70
254.90 165.45 0.70
255.22 165.45 0.71
255.55 165.45 0.71
255.87 165.45 0.72
256.19 165.45 0.73
256.52 165.45 0.73
256.84 165.45 0.74
257.16 165.45 0.74
257.48 165.45 0.75
257.81 165.45 0.75
258.13 165.45 0.76
258.45 165.45 0.76
258.78 165.45 0.77
259.10 165.45 0.78
259.42 165.45 0.78
259.75 165.45 0.79
260.07 165.45 0.79
260.39 165.45 0.80
260.72 165.45 0.80
261.04 165.45 0.81
261.36 165.45 0.81
261.69 165.45 0.82
262.01 165.45 0.82
262.33 165.45 0.83
262.66 165.45 0.84
262.98 165.45 0.84
263.30 165.45 0.85
263.63 165.45 0.85
263.95 165.45 0.86
264.27 165.45 0.86
264.60 165.45 0.87
264.92 165.45 0.87
265.24 165.45 0.88
265.57 165.45 0.89
265.89 165.45 0.89
266.21 165.45 0.90
266.54 165.45 0.90
266.86 165.45 0.91
267.18 165.45 0.91
267.51 165.45 0.92
267.83 165.45 0.93
268.15 165.45 0.93
268.47 165.45 0.94
268.80 165.45 0.94
269.12 165.45 0.95
269.44 165.45 0.95
269.77 165.45 0.96
270.09 165.45 0.96
270.41 165.45 0.97
270.74 165.45 0.97
271.06 165.45 0.98
271.38 165.45 0.98
271.71 165.45 0.99
272.03 165.45 0.99
272.35 165.45 1.00
272.68 165.45 1.00
273.00 165.45 1.01
241.00 167.07 0.40
241.32 167.07 0.41
241.65 167.07 0.42
241.97 167.07 0.43
242.29 167.07 0.44
242.62 167.07 0.45
242.94 167.07 0.46
243.26 167.07 0.47
243.59 167.07 0.47
243.91 167.07 0.48
244.23 167.07 0.49
244.56 167.07 0.50
244.88 167.07 0.50
245.20 167.07 0.51
245.53 167.07 0.52
245.85 167.07 0.53
246.17 167.07 0.53
246.49 167.07 0.54
246.82 167.07 0.55
247.14 167.07 0.56
247.46 167.07 0.56
247.79 167.07 0.57
248.11 167.07 0.58
248.43 167.07 0.58
248.76 167.07 0.59
249.08 167.07 0.60
249.40 167.07 0.60
249.73 167.07 0.61
250.05 167.07 0.62
250.37 167.07 0.62
250.70 167.07 0.63
251.02 167.07 0.64
251.34 167.07 0.64
251.67 167.07 0.65
251.99 167.07 0.65
252.31 167.07 0.66
252.64 167.07 0.66
252.96 167.07 0.67
253.28 167.07 0.68
253.61 167.07 0.68
253.93 167.07 0.69
254.25 167.07 0.69
254.58 167.07 0.70
254.90 167.07 0.70
255.22 167.07 0.71
255.55 167.07 0.72
255.87 167.07 0.72
256.19 167.07 0.73
256.52 167.07 0.73
256.84 167.07 0.74
257.16 167.07 0.75
257.48 167.07 0.75
257.81 167.07 0.76
258.13 167.07 0.76
258.45 167.07 0.77
258.78 167.07 0.77
259.10 167.07 0.78
259.42 167.07 0.78
259.75 167.07 0.79
260.07 167.07 0.80
260.39 167.07 0.80
260.72 167.07 0.81
261.04 167.07 0.81
261.36 167.07 0.82
261.69 167.07 0.82
262.01 167.07 0.83
262.33 167.07 0.83
262.66 167.07 0.84
262.98 167.07 0.84
263.30 167.07 0.85
263.63 167.07 0.85
263.95 167.07 0.86
264.27 167.07 0.87
264.60 167.07 0.87
264.92 167.07 0.88
265.24 167.07 0.88
265.57 167.07 0.89
265.89 167.07 0.89
266.21 167.07 0.90
266.54 167.07 0.91
266.86 167.07 0.91
267.18 167.07 0.92
267.51 167.07 0.92
267.83 167.07 0.93
268.15 167.07 0.93
268.47 167.07 0.94
268.80 167.07 0.94
269.12 167.07 0.95
269.44 167.07 0.95
269.77 167.07 0.96
270.09 167.07 0.96
270.41 167.07 0.97
270.74 167.07 0.97
271.06 167.07 0.98
271.38 167.07 0.98
271.71 167.07 0.99
272.03 167.07 0.99
272.35 167.07 1.00
272.68 167.07 1.00
273.00 167.07 1.01
241.00 168.69 0.40
241.32 168.69 0.41
241.65 168.69 0.42
241.97 168.69 0.43
242.29 168.69 0.44
242.62 168.69 0.45
242.94 168.69 0.46
243.26 168.69 0.47
243.59 168.69 0.48
243.91 168.69 0.48
244.23 168.69 0.49
244.56 168.69 0.50
244.88 168.69 0.51
245.20 168.69 0.51
245.53 168.69 0.52
245.85 168.69 0.53
246.17 168.69 0.54
246.49 168.69 0.54
246.82 168.69 0.55
247.14 168.69 0.56
247.46 168.69 0.57
247.79 168.69 0.57
248.11 168.69 0.58
248.43 168.69 0.59
248.76 168.69 0.59
249.08 168.69 0.60
249.40 168.69 0.61
249.73 168.69 0.61
250.05 168.69 0.62
250.37 168.69 0.63
250.70 168.69 0.63
251.02 168.69 0.64
251.34 168.69 0.64
251.67 168.69 0.65
251.99 168.69 0.66
252.31 168.69 0.66
252.64 168.69 0.67
252.96 168.69 0.67
253.28 168.69 0.68
253.61 168.69 0.68
253.93 168.69 0.69
254.25 168.69 0.70
254.58 168.69 0.70
254.90 168.69 0.71
255.22 168.69 0.71
255.55 168.69 0.72
255.87 168.69 0.73
256.19 168.69 0.73
256.52 168.69 0.74
256.84 168.69 0.74
257.16 168.69 0.75
257.48 168.69 0.75
257.81 168.69 0.76
258.13 168.69 0.76
258.45 168.69 0.77
258.78 168.69 0.78
259.10 168.69 0.78
259.42 168.69 0.79
259.75 168.69 0.79
260.07 168.69 0.80
260.39 168.69 0.80
260.72 168.69 0.81
261.04 168.69 0.81
261.36 168.69 0.82
261.69 168.69 0.82
262.01 168.69 0.83
262.33 168.69 0.84
262.66 168.69 0.84
262.98 168.69 0.85
263.30 168.69 0.85
263.63 168.69 0.86
263.95 168.69 0.86
264.27 168.69 0.87
264.60 168.69 0.87
264.92 168.69 0.88
265.24 168.69 0.89
265.57 168.69 0.89
265.89 168.69 0.90
266.21 168.69 0.90
266.54 168.69 0.91
266.86 168.69 0.91
267.18 168.69 0.92
267.51 168.69 0.92
267.83 168.69 0.93
268.15 168.69 0.93
268.47 168.69 0.94
268.80 168.69 0.95
269.12 168.69 0.95
269.44 168.69 0.96
269.77 168.69 0.96
270.09 168.69 0.97
270.41 168.69 0.97
270.74 168.69 0.98
271.06 168.69 0.98
271.38 168.69 0.99
271.71 168.69 0.99
272.03 168.69 0.99
272.35 168.69 1.00
272.68 168.69 1.00
273.00 168.69 1.01
241.00 170.30 0.40
241.32 170.30 0.41
241.65 170.30 0.42
241.97 170.30 0.43
242.29 170.30 0.44
242.62 170.30 0.45
242.94 170.30 0.46
243.26 170.30 0.47
243.59 170.30 0.48
243.91 170.30 0.49
244.23 170.30 0.49
244.56 170.30 0.50
244.88 170.30 0.51
245.20 170.30 0.52
245.53 170.30 0.52
245.85 170.30 0.53
246.17 170.30 0.54
246.49 170.30 0.55
246.82 170.30 0.55
247.14 170.30 0.56
247.46 170.30 0.57
247.79 170.30 0.58
248.11 170.30 0.58
248.43 170.30 0.59
248.76 170.30 0.60
249.08 170.30 0.60
249.40 170.30 0.61
249.73 170.30 0.62
250.05 170.30 0.62
250.37 170.30 0.63
250.70 170.30 0.63
251.02 170.30 0.64
251.34 170.30 0.65
251.67 170.30 0.65
251.99 170.30 0.66
252.31 170.30 0.66
252.64 170.30 0.67
252.96 170.30 0.68
253.28 170.30 0.68
253.61 170.30 0.69
253.93 170.30 0.69
254.25 170.30 0.70
254.58 170.30 0.70
254.90 170.30 0.71
255.22 170.30 0.72
255.55 170.30 0.72
255.87 170.30 0.73
256.19 170.30 0.73
256.52 170.30 0.74
256.84 170.30 0.75
257.16 170.30 0.75
257.48 170.30 0.76
257.81 170.30 0.76
258.13 170.30 0.77
258.45 170.30 0.77
258.78 170.30 0.78
259.10 170.30 0.78
259.42 170.30 0.79
259.75 170.30 0.79
260.07 170.30 0.80
260.39 170.30 0.81
260.72 170.30 0.81
261.04 170.30 0.82
261.36 170.30 0.82
261.69 170.30 0.83
262.01 170.30 0.83
262.33 170.30 0.84
262.66 170.30 0.84
262.98 170.30 0.85
263.30 170.30 0.85
263.63 170.30 0.86
263.95 170.30 0.87
264.27 170.30 0.87
264.60 170.30 0.88
264.92 170.30 0.88
265.24 170.30 0.89
265.57 170.30 0.89
265.89 170.30 0.90
266.21 170.30 0.90
266.54 170.30 0.91
266.86 170.30 0.92
267.18 170.30 0.92
267.51 170.30 0.93
267.83 170.30 0.93
268.15 170.30 0.94
268.47 170.30 0.94
268.80 170.30 0.95
269.12 170.30 0.95
269.44 170.30 0.96
269.77 170.30 0.96
270.09 170.30 0.97
270.41 170.30 0.97
270.74 170.30 0.98
271.06 170.30 0.98
271.38 170.30 0.99
271.71 170.30 0.99
272.03 170.30 1.00
272.35 170.30 1.00
272.68 170.30 1.00
273.00 170.30 1.01
241.00 171.92 0.40
241.32 171.92 0.42
241.65 171.92 0.43
241.97 171.92 0.44
242.29 171.92 0.45
242.62 171.92 0.46
242.94 171.92 0.47
243.26 171.92 0.47
243.59 171.92 0.48
243.91 171.92 0.49
244.23 171.92 0.50
244.56 171.92 0.50
244.88 171.92 0.51
245.20 171.92 0.52
245.53 171.92 0.53
245.85 171.92 0.53
246.17 171.92 0.54
246.49 171.92 0.55
246.82 171.92 0.56
247.14 171.92 0.56
247.46 171.92 0.57
247.79 171.92 0.58
248.11 171.92 0.59
248.43 171.92 0.59
248.76 171.92 0.60
249.08 171.92 0.61
249.40 171.92 0.61
249.73 171.92 0.62
250.05 171.92 0.63
250.37 171.92 0.63
250.70 171.92 0.64
251.02 171.92 0.64
251.34 171.92 0.65
251.67 171.92 0.65
251.99 171.92 0.66
252.31 171.92 0.67
252.64 171.92 0.67
252.96 171.92 0.68
253.28 171.92 0.68
253.61 171.92 0.69
253.93 171.92 0.70
254.25 171.92 0.70
254.58 171.92 0.71
254.90 171.92 0.71
255.22 171.92 0.72
255.55 171.92 0.72
255.87 171.92 0.73
256.19 171.92 0.74
256.52 171.92 0.74
256.84 171.92 0.75
257.16 171.92 0.75
257.48 171.92 0.76
257.81 171.92 0.76
258.13 171.92 0.77
258.45 171.92 0.78
258.78 171.92 0.78
259.10 171.92 0.79
259.42 171.92 0.79
259.75 171.92 0.80
260.07 171.92 0.80
260.39 171.92 0.81
260.72 171.92 0.81
261.04 171.92 0.82
261.36 171.92 0.82
261.69 171.92 0.83
262.01 171.92 0.84
262.33 171.92 0.84
262.66 171.92 0.85
262.98 171.92 0.85
263.30 171.92 0.86
263.63 171.92 0.86
263.95 171.92 0.87
264.27 171.92 0.87
264.60 171.92 0.88
264.92 171.92 0.88
265.24 171.92 0.89
265.57 171.92 0.90
265.89 171.92 0.90
266.21 171.92 0.91
266.54 171.92 0.91
266.86 171.92 0.92
267.18 171.92 0.92
267.51 171.92 0.93
267.83 171.92 0.93
268.15 171.92 0.94
268.47 171.92 0.94
268.80 171.92 0.95
269.12 171.92 0.95
269.44 171.92 0.96
269.77 171.92 0.96
270.09 171.92 0.97
270.41 171.92 0.97
270.74 171.92 0.98
271.06 171.92 0.98
271.38 171.92 0.99
271.71 171.92 0.99
272.03 171.92 1.00
272.35 171.92 1.00
272.68 171.92 1.01
273.00 171.92 1.01
241.00 173.54 0.41
241.32 173.54 0.42
241.65 173.54 0.43
241.97 173.54 0.44
242.29 173.54 0.45
242.62 173.54 0.46
242.94 173.54 0.47
243.26 173.54 0.48
243.59 173.54 0.48
243.91 173.54 0.49
244.23 173.54 0.50
244.56 173.54 0.51
244.88 173.54 0.51
245.20 173.54 0.52
245.53 173.54 0.53
245.85 173.54 0.54
246.17 173.54 0.54
246.49 173.54 0.55
246.82 173.54 0.56
247.14 173.54 0.57
247.46 173.54 0.58
247.79 173.54 0.58
248.11 173.54 0.59
248.43 173.54 0.60
248.76 173.54 0.60
249.08 173.54 0.61
249.40 173.54 0.62
249.73 173.54 0.62
250.05 173.54 0.63
250.37 173.54 0.63
250.70 173.54 0.64
251.02 173.54 0.65
251.34 173.54 0.65
251.67 173.54 0.66
251.99 173.54 0.66
252.31 173.54 0.67
252.64 173.54 0.67
252.96 173.54 0.68
253.28 173.54 0.69
253.61 173.54 0.69
253.93 173.54 0.70
254.25 173.54 0.70
254.58 173.54 0.71
254.90 173.54 0.72
255.22 173.54 0.72
255.55 173.54 0.73
255.87 173.54 0.73
256.19 173.54 0.74
256.52 173.54 0.74
256.84 173.54 0.75
257.16 173.54 0.76
257.48 173.54 0.76
257.81 173.54 0.77
258.13 173.54 0.77
258.45 173.54 0.78
258.78 173.54 0.78
259.10 173.54 0.79
259.42 173.54 0.79
259.75 173.54 0.80
260.07 173.54 0.81
260.39 173.54 0.81
260.72 173.54 0.82
261.04 173.54 0.82
261.36 173.54 0.83
261.69 173.54 0.83
262.01 173.54 0.84
262.33 173.54 0.84
262.66 173.54 0.85
262.98 173.54 0.85
263.30 173.54 0.86
263.63 173.54 0.86
263.95 173.54 0.87
264.27 173.54 0.88
264.60 173.54 0.88
264.92 173.54 0.89
265.24 173.54 0.89
265.57 173.54 0.90
265.89 173.54 0.90
266.21 173.54 0.91
266.54 173.54 0.91
266.86 173.54 0.92
267.18 173.54 0.92
267.51 173.54 0.93
267.83 173.54 0.94
268.15 173.54 0.94
268.47 173.54 0.95
268.80 173.54 0.95
269.12 173.54 0.96
269.44 173.54 0.96
269.77 173.54 0.97
270.09 173.54 0.97
270.41 173.54 0.98
270.74 173.54 0.98
271.06 173.54 0.98
271.38 173.54 0.99
271.71 173.54 0.99
272.03 173.54 1.00
272.35 173.54 1.00
272.68 173.54 1.01
273.00 173.54 1.01
241.00 175.15 0.41
241.32 175.15 0.42
241.65 175.15 0.43
241.97 175.15 0.44
242.29 175.15 0.45
242.62 175.15 0.46
242.94 175.15 0.47
243.26 175.15 0.48
243.59 175.15 0.49
243.91 175.15 0.49
244.23 175.15 0.50
244.56 175.15 0.51
244.88 175.15 0.52
245.20 175.15 0.52
245.53 175.15 0.53
245.85 175.15 0.54
246.17 175.15 0.55
246.49 175.15 0.56
246.82 175.15 0.56
247.14 175.15 0.57
247.46 175.15 0.58
247.79 175.15 0.59
248.11 175.15 0.59
248.43 175.15 0.60
248.76 175.15 0.61
249.08 175.15 0.61
249.40 175.15 0.62
249.73 175.15 0.62
250.05 175.15 0.63
250.37 175.15 0.64
250.70 175.15 0.64
251.02 175.15 0.65
251.34 175.15 0.65
251.67 175.15 0.66
251.99 175.15 0.67
252.31 175.15 0.67
252.64 175.15 0.68
252.96 175.15 0.68
253.28 175.15 0.69
253.61 175.15 0.70
253.93 175.15 0.70
254.25 175.15 0.71
254.58 175.15 0.71
254.90 175.15 0.72
255.22 175.15 0.72
255.55 175.15 0.73
255.87 175.15 0.74
256.19 175.15 0.74
256.52 175.15 0.75
256.84 175.15 0.75
257.16 175.15 0.76
257.48 175.15 0.76
257.81 175.15 0.77
258.13 175.15 0.78
258.45 175.15 0.78
258.78 175.15 0.79
259.10 175.15 0.79
259.42 175.15 0.80
259.75 175.15 0.80
260.07 175.15 0.81
260.39 175.15 0.81
260.72 175.15 0.82
261.04 175.15 0.82
261.36 175.15 0.83
261.69 175.15 0.83
262.01 175.15 0.84
262.33 175.15 0.85
262.66 175.15 0.85
262.98 175.15 0.86
263.30 175.15 0.86
263.63 175.15 0.87
263.95 175.15 0.87
264.27 175.15 0.88
264.60 175.15 0.88
264.92 175.15 0.89
265.24 175.15 0.89
265.57 175.15 0.90
265.89 175.15 0.91
266.21 175.15 0.91
266.54 175.15 0.92
266.86 175.15 0.92
267.18 175.15 0.93
267.51 175.15 0.93
267.83 175.15 0.94
268.15 175.15 0.94
268.47 175.15 0.95
268.80 175.15 0.95
269.12 175.15 0.96
269.44 175.15 0.96
269.77 175.15 0.97
270.09 175.15 0.97
270.41 175.15 0.98
270.74 175.15 0.98
271.06 175.15 0.99
271.38 175.15 0.99
271.71 175.15 0.99
272.03 175.15 1.00
272.35 175.15 1.00
272.68 175.15 1.01
273.00 175.15 1.01
241.00 176.77 0.41
241.32 176.77 0.42
241.65 176.77 0.43
241.97 176.77 0.45
242.29 176.77 0.45
242.62 176.77 0.46
242.94 176.77 0.47
243.26 176.77 0.48
243.59 176.77 0.49
243.91 176.77 0.50
244.23 176.77 0.50
244.56 176.77 0.51
244.88 176.77 0.52
245.20 176.77 0.53
245.53 176.77 0.53
245.85 176.77 0.54
246.17 176.77 0.55
246.49 176.77 0.56
246.82 176.77 0.57
247.14 176.77 0.57
247.46 176.77 0.58
247.79 176.77 0.59
248.11 176.77 0.60
248.43 176.77 0.60
248.76 176.77 0.61
249.08 176.77 0.62
249.40 176.77 0.62
249.73 176.77 0.63
250.05 176.77 0.63
250.37 176.77 0.64
250.70 176.77 0.65
251.02 176.77 0.65
251.34 176.77 0.66
251.67 176.77 0.66
251.99 176.77 0.67
252.31 176.77 0.67
252.64 176.77 0.68
252.96 176.77 0.69
253.28 176.77 0.69
253.61 176.77 0.70
253.93 176.77 0.70
254.25 176.77 0.71
254.58 176.77 0.72
254.90 176.77 0.72
255.22 176.77 0.73
255.55 176.77 0.73
255.87 176.77 0.74
256.19 176.77 0.74
256.52 176.77 0.75
256.84 176.77 0.76
257.16 176.77 0.76
257.48 176.77 0.77
257.81 176.77 0.77
258.13 176.77 0.78
258.45 176.77 0.78
258.78 176.77 0.79
259.10 176.77 0.79
259.42 176.77 0.80
259.75 176.77 0.81
260.07 176.77 0.81
260.39 176.77 0.82
260.72 176.77 0.82
261.04 176.77 0.83
261.36 176.77 0.83
261.69 176.77 0.84
262.01 176.77 0.84
262.33 176.77 0.85
262.66 176.77 0.85
262.98 176.77 0.86
263.30 176.77 0.86
263.63 176.77 0.87
263.95 176.77 0.87
264.27 176.77 0.88
264.60 176.77 0.89
264.92 176.77 0.89
265.24 176.77 0.90
265.57 176.77 0.90
265.89 176.77 0.91
266.21 176.77 0.91
266.54 176.77 0.92
266.86 176.77 0.92
267.18 176.77 0.93
267.51 176.77 0.93
267.83 176.77 0.94
268.15 176.77 0.94
268.47 176.77 0.95
268.80 176.77 0.95
269.12 176.77 0.96
269.44 176.77 0.96
269.77 176.77 0.97
270.09 176.77 0.97
270.41 176.77 0.98
270.74 176.77 0.98
271.06 176.77 0.99
271.38 176.77 0.99
271.71 176.77 1.00
272.03 176.77 1.00
272.35 176.77 1.00
272.68 176.77 1.01
273.00 176.77 1.01
241.00 178.38 0.42
241.32 178.38 0.43
241.65 178.38 0.44
241.97 178.38 0.45
242.29 178.38 0.46
242.62 178.38 0.47
242.94 178.38 0.48
243.26 178.38 0.48
243.59 178.38 0.49
243.91 178.38 0.50
244.23 178.38 0.51
244.56 178.38 0.51
244.88 178.38 0.52
245.20 178.38 0.53
245.53 178.38 0.54
245.85 178.38 0.55
246.17 178.38 0.55
246.49 178.38 0.56
246.82 178.38 0.57
247.14 178.38 0.58
247.46 178.38 0.58
247.79 178.38 0.59
248.11 178.38 0.60
248.43 178.38 0.60
248.76 178.38 0.61
249.08 178.38 0.62
249.40 178.38 0.62
249.73 178.38 0.63
250.05 178.38 0.64
250.37 178.38 0.64
250.70 178.38 0.65
251.02 178.38 0.65
251.34 178.38 0.66
251.67 178.38 0.67
251.99 178.38 0.67
252.31 178.38 0.68
252.64 178.38 0.68
252.96 178.38 0.69
253.28 178.38 0.69
253.61 178.38 0.70
253.93 178.38 0.71
254.25 178.38 0.71
254.58 178.38 0.72
254.90 178.38 0.72
255.22 178.38 0.73
255.55 178.38 0.74
255.87 178.38 0.74
256.19 178.38 0.75
256.52 178.38 0.75
256.84 178.38 0.76
257.16 178.38 0.76
257.48 178.38 0.77
257.81 178.38 0.78
258.13 178.38 0.78
258.45 178.38 0.79
258.78 178.38 0.79
259.10 178.38 0.80
259.42 178.38 0.80
259.75 178.38 0.81
260.07 178.38 0.81
260.39 178.38 0.82
260.72 178.38 0.82
261.04 178.38 0.83
261.36 178.38 0.83
261.69 178.38 0.84
262.01 178.38 0.85
262.33 178.38 0.85
262.66 178.38 0.86
262.98 178.38 0.86
263.30 178.38 0.87
263.63 178.38 0.87
263.95 178.38 0.88
264.27 178.38 0.88
264.60 178.38 0.89
264.92 178.38 0.89
265.24 178.38 0.90
265.57 178.38 0.90
265.89 178.38 0.91
266.21 178.38 0.91
266.54 178.38 0.92
266.86 178.38 0.93
267.18 178.38 0.93
267.51 178.38 0.94
267.83 178.38 0.94
268.15 178.38 0.95
268.47 178.38 0.95
268.80 178.38 0.96
269.12 178.38 0.96
269.44 178.38 0.97
269.77 178.38 0.97
270.09 178.38 0.97
270.41 178.38 0.98
270.74 178.38 0.98
271.06 178.38 0.99
271.38 178.38 0.99
271.71 178.38 1.00
272.03 178.38 1.00
272.35 178.38 1.01
272.68 178.38 1.01
273.00 178.38 1.01
241.00 180.00 0.42
241.32 180.00 0.43
241.65 180.00 0.44
241.97 180.00 0.45
242.29 180.00 0.46
242.62 180.00 0.47
242.94 180.00 0.48
243.26 180.00 0.49
243.59 180.00 0.49
